id,title,image_link,country,years,director_description,leader,star,description,alltags,imdb,language,time_length
2493,公主新娘,https://image.tmdb.org/t/p/w500/2FC9L9MrjBoGHYjYZjdWQdopVYb.jpg,United States of America,1987,罗伯·莱纳,加利·艾尔维斯/罗宾·怀特/曼迪·帕廷金/克里斯·萨兰登/克里斯托弗·盖斯特,7.7,"一部很老派的童话式影片，爱情加冒险，但处理得当，融入了一丝嘲讽精神，故具有很强的观赏性。《公主新娘》这个关于爱与冒险的古老童话。邪恶的王子绑架了美丽的公主，并逼迫公主嫁给自己。公主儿时的玩伴、现在的勇敢海盗决定前去拯救公主，路上遇到了武艺超群的剑客、力大无比的巨人，二者成为海盗的同伴。 本片荣获1988年奥斯卡最佳音乐奖，1987年多伦多国际电影节民选奖！",冒险/家庭/奇幻/喜剧/爱情,tt0093779,en,98分钟
183412,死魂灵,https://image.tmdb.org/t/p/w500/4HHl7IrFNDxFU4MEAHHfjKbfbbJ.jpg,United States of America,2012,Colin Theys,比尔·莫斯利/杰西·詹姆斯/Magda Apanowicz/杰拉尔丁·休斯/Noah Fleiss,4.7,"　　多年前的小鎮滅門慘案到底藏著什麼秘密?幸存的小孩多年後回到荒廢的古宅發現了不可告人的秘密,原來在古宅他不是孤單的......",恐怖,tt2188717,en,93分钟
466272,好莱坞往事,https://image.tmdb.org/t/p/w500/nxr9ps7IHEWYqOQrNmxbM9TGVZq.jpg,China/United Kingdom/United States of America,2019,昆汀·塔伦蒂诺,莱昂纳多·迪卡普里奥/布拉德·皮特/玛格特·罗比/埃米尔·赫希/玛格丽特·库里,7.426,"故事发生在20世纪60年代末。世界风起云涌，飞速变革，作为娱乐风向标的好莱坞自然体现最为强烈。曾经的西部片当红小生里克·道尔顿片约寥寥，他与长期合作的替身搭档克里夫·布斯苦恼万分，出路甚微。克里夫个性十足，原本凭借里克的举荐在演艺圈也有发展机会，却因当初暴打李小龙而星途暗淡。为了寻求一线机遇，里克搬到了一个明星云集的别墅区居住，而且他的隔壁刚好住着大导演罗曼·波兰斯基及其美丽的夫人沙朗·塔特。 觥筹交错，光怪陆离，在诱惑和危险并存的时代，谁也不知明天将展现怎样的一面。",喜剧/剧情/惊悚,tt7131622,en,162分钟
369032,屠杀公园,https://image.tmdb.org/t/p/w500/v5PNynq0yMJOWyu0WbZYHiU3Ez7.jpg,United States of America,2016,Mickey Keating,Ashley Bell/帕特·希利/Darby Stanchfield/James Landry Hébert/艾伦·鲁克,5.258,1978年，绰号“蝎子”的乔（雅姆·朗德里·埃贝尔 James Landry Hébert 饰）和同伙兰尼（Michael Villar 饰）刚刚打劫了银行，路上还顺带抓了无辜女子薇薇安·方丹（阿什丽·贝尔 Ashley Bell 饰）当人质。他们驾驶汽车公路上狂奔，而警察紧随其后。追捕过程中，伦尼中弹，虽然侥幸甩掉警察，不过伦尼最终还是死去。乔和薇薇安合力扔掉了伦尼的尸体，接着继续逃亡。然而他们不小心驶入一个私人领地，汽车先是被枪打爆了胎，随后乔也遭人射杀。接着手持狙击枪的男子怀特·莫斯（帕特·希利 Pat Healy 饰）面带微笑出现在惶恐的薇薇安面前。  　　薇薇安看似幸运地逃脱了蝎子的控制，但却不小心踏入了一群杀人狂魔的领地……,动作/犯罪/恐怖/惊悚,tt4335650,en,81分钟
616,最后的武士,https://image.tmdb.org/t/p/w500/66oczdOdUZMhhrZ9cQ8fdsFlDfX.jpg,United States of America,2003,爱德华·兹威克,汤姆·克鲁斯/渡边谦/蒂莫西·斯波/托尼·戈德温/真田广之,7.597,"1865年，美国内战结束。但战士的心却无法安宁，在随即而来的大规模西进运动中，刚刚从内战硝烟中幸存下来的白人士兵，又被带到了击杀印第安人的第一线。 上尉纳森.欧格仁在战争中见证了过多的鲜血与暴力，以至于迷失了自己的灵魂；特别是看到上级军官——上校本杰明巴格利屠杀印第安人时，他更感到作为战士的荣誉感消失殆尽。在义勇与牺牲精神被新时代的功利与自私主义代替时，沉浸在往日光荣梦想中的纳森.欧格仁只能整日借酒浇愁。 一个偶然的机会，纳森.欧格仁被推荐给来自大洋对岸的新成立的明治政府代表，去给日本训练第一支现代化军队。消沉的纳森.欧格仁觉得这个工作不错，至少他还可能像个真正的战士一样死在战场上。  纳森.欧格仁所训练的军队第一个要对付的，就是妄图阻挡现代化进程的顽固武士集团。在一场浓雾中的激战后，不仅天皇的现代化军队被击败，连教官艾尔格兰本人也被武士们俘虏。尽管在搏斗中他杀死了围攻他的一名武士，但并没有得到料想中的速死。相反，武士集团首领胜元生擒了他，并派自己的妹妹多香照顾他；而多香的丈夫，正是被纳森.欧格仁杀死的武士…… 身处武士及其家属聚居的村落里，纳森.欧格仁竟然发现自己居然不由自主地爱上了武士文化，从武士道的精神与肉体修炼中，他似乎又找到了一个战士应有的荣誉感。同时，在多丽子的悉心照料下，似乎有某种微妙的感情在他们之间产生。然而，历史的车轮是不可逆转的，明治政府自然不会放弃现代化进程，武士与天皇军队之间终有一战。已经为武士道深深着迷的纳森.欧格仁该何去何从？",剧情/动作/战争,tt0325710,en,154分钟
637649,人之怒,https://image.tmdb.org/t/p/w500/kKXsFklIyO8ESpKdySurJ5qWpWU.jpg,United Kingdom/United States of America,2021,盖·里奇,杰森·斯坦森/霍特·麦克卡兰尼/罗奇·威廉姆斯/乔什·哈奈特/杰弗里·多诺万,7.592,在一次全副武装的运钞车劫案中，梅斯先生的儿子作为案发目击者被劫匪杀害。怒火中烧的梅斯为报丧子之仇，化身卧底成为运钞车安保，试图找出杀害他儿子的劫匪以及与劫匪暗中勾结的安保公司内鬼。,惊悚/犯罪/剧情,tt11083552,en,119分钟
854,变相怪杰,https://image.tmdb.org/t/p/w500/8GFNANBlUSrV0ciib1RjDMzxNn.jpg,United States of America,1994,查克·拉塞尔,金·凯瑞/彼得·里格特/彼得·格林纳/艾米·亚斯贝克/理查德·杰尼,6.973,银行小职员斯坦利（金•凯瑞 Jim Carrey 饰）老实本分，过着和所有老实人一样的平凡生活。一次，斯坦利在接待金发美女蒂娜（卡梅隆•迪亚茨 Cameron Diaz 饰）时深深恋上了对方，不料蒂娜却是黑帮头目多利安（彼得•格林纳 Peter Greene 饰）抢劫银行前派来打探地形的。多利安随后成功抢劫了斯坦利所在的银行。一晚，斯坦利意外获得了一个奇怪的面具。戴上面具后的斯坦利变得力大无比、身手敏捷。斯坦利开始四出捉弄平日欺负他的人，并抢走了多利安劫得的巨款，与蒂娜在夜总会尽情飞舞。多利安知道了面具的威力后，用计夺走了面具，斯坦利则被关进了监狱。斯坦利最后能否凭自己的智慧夺回面具，与蒂娜有情人终成眷属?,爱情/喜剧/犯罪/奇幻,tt0110475,en,101分钟
1493149,How To Drag A Body,https://image.tmdb.org/t/p/w500/TH10YnIiEGuKbN9g1vl6u3fb2g.jpg,未知,,Connor McNamara,Anthony Venturini/Alexa Renee/Spencer Lincoln,0.0,,,tt36983371,en,15分钟
27720,Mister Frost,https://image.tmdb.org/t/p/w500/frDns0COm09XF61ETCfRbGhhJiR.jpg,France/United Kingdom,1990,Philippe Setbon,杰夫·高布伦/阿兰·贝茨/凯西·贝克/丹尼尔·盖林/让-皮埃尔·卡塞尔,6.1,,恐怖/惊悚/剧情,tt0100161,en,104分钟
412117,爱宠大机密2,https://image.tmdb.org/t/p/w500/ufMWBO5vJVOZ6utdoIGcnspJCFh.jpg,United States of America,2019,克里斯·雷纳德,帕顿·奥斯瓦尔特/凯文·哈特/埃里克·斯通斯特里特/珍妮·斯蕾特/蒂凡尼·哈迪斯,6.948,宠物犬杜老大和麦克与家中的小宝宝熟悉了起来，开始适应农场生活，而他们的动物朋友们则在城市中忙于应对新的危机。,家庭/喜剧/冒险/动画,tt5113040,en,86分钟
231700,神秘试飞员,https://image.tmdb.org/t/p/w500/ucXpf57dGmY3YxRzkhuqo87TfP4.jpg,United Kingdom,1954,Wendy Toye,John Justin/Margaret Leighton/Duncan Lamont/Raymond Huntley/Meier Tzelniker,5.9,一位传记作家在研究一本关于一名在新飞机试飞中死亡的飞行员的书时，爱上了飞行员的妹妹。随着他对试飞的更多了解，与此案有关的人开始死亡。,悬疑,tt0047563,en,90分钟
1028556,Haul Out the Holly,https://image.tmdb.org/t/p/w500/naX9S52wyTpUJPR80FIWhgxzufb.jpg,Canada/United States of America,2022,Maclain Nelson,莱西·沙伯特/韦斯·布朗/彼得·雅各布森/Melissa Peterman/斯蒂芬·托布罗斯基,6.045,,电视电影/喜剧/剧情/爱情,tt21359036,en,84分钟
580489,毒液：屠杀开始,https://image.tmdb.org/t/p/w500/48NJIUBRVEjInSvhYdbpPoIFif2.jpg,United States of America,2021,安迪·瑟金斯,汤姆·哈迪/伍迪·哈里森/米歇尔·威廉姆斯/娜奥米·哈里斯/瑞德·斯科特,6.76,毒液与埃迪 在共同解决“暴乱”危机后，一次意外导致毒液的一部分进入克莱图斯·卡萨迪 体内，与其血液融合后诞生了毒液最致命的对手——“屠杀”，漫威致命守护者和邪恶反派激燃对决，开启一场宿命之战……,科幻/动作/冒险,tt7097896,en,97分钟
10015,战火云霄,https://image.tmdb.org/t/p/w500/aMr99UigkMCTSPnLTpkzJeLmpyc.jpg,United States of America,1986,克林特·伊斯特伍德,克林特·伊斯特伍德/Marsha Mason/埃弗雷特·麦吉尔/摩西·冈恩/Mario Van Peebles,6.883,　　汤姆·海韦是美国海军陆战队的老兵，在1983年已是海军陆战队服役最长的军人之一。他曾参加过朝鲜战争和越南战争，并在朝鲜战争的伤心岭获得荣誉勋章。精锐部队第一排需要第二排配合进行军事训练，海韦的任务就是对第二排的纪律进行整顿。他轻蔑地称第二排的新兵为“太太”，而不服气的新兵则常常使他下不来台，海韦的私生活也不顺利：在军营附近当招待的妻子阿吉同他离了婚，海韦想同她重归于好，却遭到了阿吉的断然拒绝。心中不快的海韦遂和前妻的新男友和电影下载女老板发生了争执。演习中，由海韦训练的第二排打败了第一排，士兵遂对其刮目相看。后来，海韦带领第二排成功地解救出困在格林纳达的美国公民，凯旋时受到了热烈欢迎，这时，回心转意的阿吉也和海韦重修旧好。,战争/剧情,tt0091187,en,130分钟
646,007：诺博士,https://image.tmdb.org/t/p/w500/ar5qJDOsPOjAMFho2VOItyWRPsr.jpg,United Kingdom,1962,特伦斯·杨,肖恩·康纳利/乌苏拉·安德斯/约瑟夫·怀斯曼/杰克·罗德/安东尼·道森,6.989,本片取材于伊安·佛莱明的作品，是007电影系列的第一部。故事讲述英国秘密情报局特工詹姆斯·邦德（代号007）到牙买加侦查凶案，却发现野心家建有核子基地以图不轨，于是他凭着自己的机智将基地加以摧毁的故事。,冒险/动作/惊悚,tt0055928,en,110分钟
14161,2012,https://image.tmdb.org/t/p/w500/qLk21MTbwoPDPfKeggE3OoFsdQ0.jpg,United States of America,2009,罗兰·艾默里奇,约翰·库萨克/阿曼达·皮特/切瓦特·埃加福/坦迪·牛顿/奥利弗·普莱特,5.864,太阳活动异常，地球内部的能量平衡系统面临崩溃，玛雅人的预言即将实现，人类将遭遇灭顶之灾。各国政府已经联手开始秘密制造方舟，希望能躲过这一浩劫。以写科幻小说谋生的杰克逊（约翰·库萨克 John Cusack 饰）在带孩子们到黄石公园渡周末时发生一连串怪事，而且遇到了神经兮兮的查理（伍迪·哈里森 Woody Harrelson 饰），查理告诉他世界末日即将来临。伴随着火山爆发，强烈地震以及海啸，杰克逊带领自己的家人驾驶一架临时租来的飞机冲出被死神阴霾瞬间笼罩的城市上空，开始寻找查理口中各国政府正在联合秘密制造的方舟。在生死攸关的时刻，一些伟大的鬼魂将脱颖而出，而一些自私的心灵将无所遁形，当千千万万个生灵通过各种方法来到方舟制造基地之时，方舟有限的容纳数量引发前所未有的恐慌。最终，仅存的人们用互爱和对生命的尊重渡过了难关。,动作/冒险/科幻,tt1190080,en,158分钟
1559572,艾德·希兰：一镜到底,https://image.tmdb.org/t/p/w500/bchmYPTAXDP0edTfgFZFCJFiKj4.jpg,United States of America,2025,菲利普·巴兰蒂尼,艾德·希兰/卡米拉·卡贝洛,5.8,一名歌手、一座城市、一镜到底。在这场史无前例的实时音乐盛宴中，艾德·希兰用大热金曲震撼纽约街头。,音乐,tt38608937,en,61分钟
1449868,L'Illusion de Yakushima,https://image.tmdb.org/t/p/w500/kSkAWOmYo8GsSrxGmmOgFqp43F4.jpg,Japan/France/Luxembourg/Belgium,2026,河濑直美,薇姬·克里普斯/宽一郎/Ojiro Nakamura/Misaki Kakano/土屋陽翔,0.0,,剧情,tt36364208,ja,122分钟
19913,和莎莫的500天,https://image.tmdb.org/t/p/w500/7cLCEQJ5AaRDKOUC0yUQfLL2INQ.jpg,United States of America,2009,马克·韦伯,约瑟夫·高登-莱维特/佐伊·丹斯切尔/吉奥弗瑞·阿伦德/科洛·葛蕾丝·莫瑞兹/马修·格雷·古柏勒,7.298,　　来自新泽西的汤姆是一个沉溺于英伦哀歌与《毕业生》情境的年轻人，他供职于一家贺卡公司，任务是撰写富有创意的祝辞。某次会议上，汤姆的老板把新助理介绍给大家，她是来自密歇根的魅力女孩莎莫。莎莫自幼父母离异，因此对于感情的态度与众不同。汤姆和莎莫没有一见钟情，但却在一次酒吧K歌后彼此示好，成了非典型的恋人。而且这段办公室恋情迅速升温，爱火烧得谁都无法预料。最后，在一个餐馆里，莎莫对汤姆说了绝情的分手。深陷情网的汤姆，经受不住失恋的打击，郁郁寡欢，却又不得不接受莎莫已经离去的事实。这使他开始反思自己是否是一个称职的男朋友，究竟都做错了什么？汤姆开始回想和莎莫在一起的500个日日夜夜，希望从中找到答案…,喜剧/剧情/爱情,tt1022603,en,95分钟
491418,速成家庭,https://image.tmdb.org/t/p/w500/qP9dtRbNwgVlFgDzduqhHHlvEQA.jpg,United States of America,2018,肖恩·安德斯,马克·沃尔伯格/萝丝·拜恩/艾琳·雷切尔/伊莎贝拉·莫塞德/朱莉·哈格蒂,7.506,故事从皮特和埃莉决定组建一个家庭开始，他们希望收养一个小孩，但当他们遇到三个兄弟姐妹时，他们发现自己孩子的数量一夜之间从零到三。故事将聚焦在一对夫妇和他们三个领养的孩子间展开。悲催的是，这三个刚被领养的孩子好像对自己的新父母，并不感兴趣。,喜剧/剧情,tt7401588,en,118分钟
510,飞越疯人院,https://image.tmdb.org/t/p/w500/gEvdPjyB5N8KFMldfYEnvqnrigd.jpg,United States of America,1975,米洛斯·福尔曼,杰克·尼科尔森/布拉德·道里夫/路易丝·弗莱彻/丹尼·德维托/威廉·雷德菲尔德,8.413,剧本改编自肯·克西的同名小说，曾获1975年第48届奥斯卡最佳影片，最佳男、女主角，最佳导演和最佳改编剧本五项至尊大奖。据导演米洛斯·福曼所说，这部电影其实是从他由布拉格之春之后铁幕捷克逃到美国的个人经历而改编的。这次经历，使他明白到任何的梦想的实现机会可能不高，但若连这个机会都放弃的话，这个梦想可实现的机会就只有零。而这种精神，也非常切合美国人一向提倡的美国精神。,剧情,tt0073486,en,133分钟
484238,被窃之物,https://image.tmdb.org/t/p/w500/lOdfW2FXC6Em4b9IL4TXkzhpSsK.jpg,Germany/New Zealand/United Kingdom,2017,尼尔·约翰逊,爱丽丝·伊芙/杰克·达文波特/格雷厄姆·麦克塔维什/理查德·奥布莱恩/科恩·霍洛威,5.461,夏洛特与富有的丈夫一起在纽西兰过着幸福的生活。某一天晚上，一群不速之客闯入农场，杀了她的丈夫，绑走了她强褓中的儿子。面对政府当局的冷漠消极，求助无门的她只能孤身踏上拯救儿子的旅程，在危机四伏的荒山野岭奋力求生，同时还得追查歹徒的下落。,西部/动作/冒险/剧情,tt1680140,en,100分钟
1579,启示,https://image.tmdb.org/t/p/w500/bgDNoBweCGEVjGZGrz6cAqzGMEx.jpg,United Kingdom/United States of America,2006,梅尔·吉布森,鲁迪·扬布拉德/劳尔·楚吉罗/杰拉尔多·塔拉塞纳/伊阿祖娅·拉里奥斯/安东尼奥·蒙罗伊,7.591,故事发生在15世纪末期，辉煌的玛雅文明即将走完最后的历程。青年猎手“美洲虎之爪”加夸尔（鲁迪·杨布拉德饰）是一个丛林小村落中数一数二的勇士，守着身怀六甲的妻子和年幼的爱子，过着自足而平静的生活。然而突然天降横祸，加夸尔的部落遭到一个强大部落的侵袭，一夜之间，奋起反抗的族人们不是当场毙命，就是被掠为战俘，在被俘之前，加夸尔匆忙间把即将分娩的妻子和爱子藏在了洞穴之中。随后，加夸尔与被俘的族人们一道踏上了前往玛雅帝国都城的漫长苦旅。      当时的玛雅帝国正日渐衰落，在神权政治的体制下，玛雅王族和祭司将种种“衰败之象”都归结为神的不满，为了显示对神的忠诚，他们一味奴役百姓修建更多的神殿，他们相信活人祭品是他们所信仰的神的食物，因此更频繁、更隆重的进行祈祷、祭祀，期盼能借神力扭转乾坤。被选为活人祭品的加夸尔不愿像其他受害者那样接受命运的安排，他选择了拚命逃离。为了回到故乡、为了与妻儿团聚，加夸尔一次又一次的陷入极度危险的境地，经历了无数次的磨难…… 【一句话评论】      从影片可以得出一个结论，梅尔·吉布森是一位能力超凡的电影人。 ——奥斯汀纪事      影片不但呈现出一个我们前所未见的世界，还让我们瞥见了令人担忧的未来。 ——迈阿密先驱,动作/剧情/历史,tt0472043,en,139分钟
